trade_date,open_price,close_price
2016-03-19,3.17078,3.17825
2016-03-20,3.18153,3.20555
2016-03-21,3.20519,3.20091
2016-03-22,3.20004,3.23472
2016-03-23,3.23384,3.2428
2016-03-24,3.24502,3.2247
2016-03-25,3.22784,3.22907
2016-03-26,3.22772,3.23057
2016-03-27,3.23182,3.3036
2016-03-28,3.30291,3.26406
2016-03-29,3.26176,3.22633
2016-03-30,3.22665,3.21941
2016-03-31,3.22548,3.25707
2016-04-01,3.24575,3.23995
2016-04-02,3.2459,3.26211
2016-04-03,3.26145,3.26268
2016-04-04,3.2613,3.25059
2016-04-05,3.24604,3.25165
2016-04-06,3.25852,3.25593
2016-04-07,3.25701,3.24532
2016-04-08,3.24191,3.22027
2016-04-09,3.22402,3.2162
2016-04-10,3.22186,3.22699
2016-04-11,3.22745,3.24177
2016-04-12,3.24014,3.25732
2016-04-13,3.26295,3.23886
2016-04-14,3.24574,3.23961
2016-04-15,3.24321,3.27883
2016-04-16,3.27985,3.27382
2016-04-17,3.28005,3.25777
2016-04-18,3.26037,3.24039
2016-04-19,3.2489,3.28517
2016-04-20,3.29175,3.27838
2016-04-21,3.28093,3.3464
2016-04-22,3.34679,3.31927
2016-04-23,3.32078,3.33447
2016-04-24,3.34636,3.63183
2016-04-25,3.62286,3.81172
2016-04-26,3.79559,4.0458
2016-04-27,4.04861,3.88971
2016-04-28,3.87886,3.7885
2016-04-29,3.79207,3.8136
2016-04-30,3.81348,3.65975
2016-05-01,3.6575,3.7052
2016-05-02,3.70871,3.68031
2016-05-03,3.68211,3.74091
2016-05-04,3.74184,3.74679
2016-05-05,3.74181,3.71385
2016-05-06,3.71613,3.82211
2016-05-07,3.81952,3.95345
2016-05-08,3.93641,3.93814
2016-05-09,3.93763,4.05643
2016-05-10,4.05797,3.81915
2016-05-11,3.82033,3.88227
2016-05-12,3.88134,3.8568
2016-05-13,3.85527,3.92568
2016-05-14,3.92728,4.01012
2016-05-15,4.01409,4.06312
2016-05-16,4.06308,4.00653
2016-05-17,4.00364,3.98313
2016-05-18,3.9798,4.00322
2016-05-19,4.00244,3.83339
2016-05-20,3.82493,3.88101
2016-05-21,3.88352,3.95449
2016-05-22,3.95659,3.9297
2016-05-23,3.92293,3.96819
2016-05-24,3.96388,3.95141
2016-05-25,3.95081,4.04566
2016-05-26,4.04526,4.08247
2016-05-27,4.08942,4.50133
2016-05-28,4.51095,4.70068
2016-05-29,4.68873,4.60962
2016-05-30,4.63264,4.67087
2016-05-31,4.6876,4.65039
2016-06-01,4.65329,4.74099
2016-06-02,4.74465,4.71505
2016-06-03,4.71958,4.86097
2016-06-04,4.86319,4.80804
2016-06-05,4.79843,4.81291
2016-06-06,4.81446,4.95916
2016-06-07,4.95482,4.77078
2016-06-08,4.77429,4.74817
2016-06-09,4.77788,4.69312
2016-06-10,4.752,4.84
2016-06-11,4.88234,5.01398
2016-06-12,5.0673,5.33358
2016-06-13,5.41465,5.29032
2016-06-14,5.30518,5.20402
2016-06-15,5.2231,5.23978
2016-06-16,5.25305,5.66079
2016-06-17,5.67243,5.59327
2016-06-18,5.60399,5.55995
2016-06-19,5.56037,5.59378
2016-06-20,5.62519,5.29454
2016-06-21,5.27355,4.82175
2016-06-22,4.82753,3.9107
2016-06-23,3.91814,3.85051
2016-06-24,3.85183,4.2791
2016-06-25,4.2746,4.23307
2016-06-26,4.24301,4.07431
2016-06-27,4.05153,4.11985
2016-06-28,4.13775,4.10066
2016-06-29,4.10169,4.06188
2016-06-30,4.07738,4.1935
2016-07-01,4.19349,4.25597
2016-07-02,4.27777,4.58992
2016-07-03,4.66093,4.25329
2016-07-04,4.27269,4.54056
2016-07-05,4.55779,4.45228
2016-07-06,4.46446,4.46822
2016-07-07,4.49656,4.11188
2016-07-08,4.11567,4.21991
2016-07-09,4.23739,4.16307
2016-07-10,4.12157,4.09983
2016-07-11,4.12118,4.08544
2016-07-12,4.09219,4.15328
2016-07-13,4.16283,4.13855
2016-07-14,4.14098,4.14846
2016-07-15,4.15446,4.15977
2016-07-16,4.15271,4.13267
2016-07-17,4.13772,4.18989
2016-07-18,4.19939,4.14822
2016-07-19,4.15275,4.14916
2016-07-20,4.14999,4.12506
2016-07-21,4.13319,4.12023
2016-07-22,4.12578,4.03829
2016-07-23,4.0426,4.057
2016-07-24,4.06375,4.07067
2016-07-25,4.07262,4.03204
2016-07-26,4.03719,3.97024
2016-07-27,3.96491,3.95589
2016-07-28,3.96576,3.96774
2016-07-29,3.97479,4.07744
2016-07-30,4.08266,4.06181
2016-07-31,4.07958,4.01382
2016-08-01,4.06291,3.86342
2016-08-02,3.87169,3.63958
2016-08-03,3.63943,3.71923
2016-08-04,3.71197,3.74845
2016-08-05,3.74201,3.72904
2016-08-06,3.72116,3.76018
2016-08-07,3.75868,3.78032
2016-08-08,3.77451,3.78551
2016-08-09,3.78284,3.75975
2016-08-10,3.76176,3.72242
2016-08-11,3.71741,3.74217
2016-08-12,3.73846,3.70935
2016-08-13,3.70867,3.71441
2016-08-14,3.71571,3.65021
2016-08-15,3.64829,3.57708
2016-08-16,3.58503,3.63772
2016-08-17,3.64511,3.59944
2016-08-18,3.6028,3.60712
2016-08-19,3.61098,3.60409
2016-08-20,3.608,3.61556
2016-08-21,3.61941,3.61507
2016-08-22,3.61742,3.65726
2016-08-23,3.66442,3.93073
2016-08-24,3.92881,3.85505
2016-08-25,3.85649,3.80207
2016-08-26,3.80192,3.82638
2016-08-27,3.82494,3.73677
2016-08-28,3.73608,3.73983
2016-08-29,3.73766,3.75952
2016-08-30,3.76752,3.80406
2016-08-31,3.80607,3.79744
2016-09-01,3.79563,3.83201
2016-09-02,3.83675,3.82457
2016-09-03,3.82702,3.88875
2016-09-04,3.8931,4.01444
2016-09-05,4.02154,3.97919
2016-09-06,3.98424,3.97236
2016-09-07,3.98913,3.96988
2016-09-08,3.96945,3.98834
2016-09-09,3.98371,3.96999
2016-09-10,3.97222,3.96898
2016-09-11,3.96853,3.85545
2016-09-12,3.87034,3.82319
2016-09-13,3.8318,3.82171
2016-09-14,3.81881,3.83216
2016-09-15,3.83005,3.81192
2016-09-16,3.81537,3.80619
2016-09-17,3.80028,3.80542
2016-09-18,3.8102,4.0434
2016-09-19,4.04262,3.83116
2016-09-20,3.82936,3.84207
2016-09-21,3.86921,3.84037
2016-09-22,3.85651,3.76757
2016-09-23,3.7652,3.81291
2016-09-24,3.81472,3.80514
2016-09-25,3.79601,3.80838
2016-09-26,3.79999,3.85874
2016-09-27,3.85684,3.85224
2016-09-28,3.85058,3.83761
2016-09-29,3.83783,3.84561
2016-09-30,3.8445,3.8416
2016-10-01,3.84776,3.84922
2016-10-02,3.84629,3.84231
2016-10-03,3.85015,3.83797
2016-10-04,3.83891,3.82303
2016-10-05,3.83212,3.84313
2016-10-06,3.84639,3.84654
2016-10-07,3.83852,3.86229
2016-10-08,3.86397,3.83805
2016-10-09,3.84468,3.81513
2016-10-10,3.82321,3.79517
2016-10-11,3.804,3.81633
2016-10-12,3.82044,3.75851
2016-10-13,3.74645,3.90657
2016-10-14,3.91199,3.8976
2016-10-15,3.90036,3.87243
2016-10-16,3.88257,3.88545
2016-10-17,3.89224,3.91048
2016-10-18,3.95415,3.83958
2016-10-19,3.84618,3.80414
2016-10-20,3.80797,3.779
2016-10-21,3.79027,3.80546
2016-10-22,3.80969,3.88546
2016-10-23,3.89372,3.91778
2016-10-24,3.9202,3.86886
2016-10-25,3.87133,3.90441
2016-10-26,3.91142,3.96029
2016-10-27,3.96027,4.0215
2016-10-28,4.03587,3.97322
2016-10-29,3.97651,4.09031
2016-10-30,4.09595,4.03401
2016-10-31,4.03708,3.99396
2016-11-01,3.9986,4.08833
2016-11-02,4.09081,4.1045
2016-11-03,4.11298,3.86133
2016-11-04,3.85571,3.87889
2016-11-05,3.87851,3.86669
2016-11-06,3.86028,3.88925
2016-11-07,3.88833,3.83887
2016-11-08,3.83697,3.84276
2016-11-09,3.84603,3.86461
2016-11-10,3.85854,3.82424
2016-11-11,3.83641,3.81601
2016-11-12,3.81437,3.76388
2016-11-13,3.76618,3.878
2016-11-14,3.87889,3.87617
2016-11-15,3.88883,3.89359
2016-11-16,3.90046,4.01948
2016-11-17,4.05557,3.94319
2016-11-18,3.95862,3.96132
2016-11-19,3.97737,3.9538
2016-11-20,3.96574,3.92194
2016-11-21,3.93212,3.94488
2016-11-22,3.9522,3.94731
2016-11-23,3.96887,3.92532
2016-11-24,3.93211,3.90769
2016-11-25,3.91291,3.91542
2016-11-26,3.92061,3.89451
2016-11-27,3.90792,3.88293
2016-11-28,3.89774,3.88454
2016-11-29,3.89251,3.87455
2016-11-30,3.88781,3.89379
2016-12-01,3.90945,3.90908
2016-12-02,3.91922,3.94644
2016-12-03,3.9496,3.924
2016-12-04,3.93236,3.89961
2016-12-05,3.88444,3.52858
2016-12-06,3.48905,3.53541
2016-12-07,3.54108,3.61595
2016-12-08,3.60278,3.6911
2016-12-09,3.69109,3.69148
2016-12-10,3.69489,3.68027
2016-12-11,3.68797,3.63796
2016-12-12,3.64073,3.66231
2016-12-13,3.6655,3.65028
2016-12-14,3.65726,3.61956
2016-12-15,3.61289,3.62447
2016-12-16,3.62715,3.62818
2016-12-17,3.62987,3.6975
2016-12-18,3.70389,3.67695
2016-12-19,3.67721,3.66262
2016-12-20,3.65986,3.66106
2016-12-21,3.66452,3.65345
2016-12-22,3.66561,3.71168
2016-12-23,3.71586,4.65533
2016-12-24,4.64649,4.55154
2016-12-25,4.55545,4.34722
2016-12-26,4.34654,4.35548
2016-12-27,4.36857,4.4694
2016-12-28,4.48757,4.57135
2016-12-29,4.57886,4.55548
2016-12-30,4.56249,4.39052
2016-12-31,4.39233,4.32529
2017-01-01,4.32912,4.51159
2017-01-02,4.52045,4.64894
2017-01-03,4.65588,4.6262
2017-01-04,4.63375,4.83785
2017-01-05,4.91437,4.29272
2017-01-06,4.3024,3.86126
2017-01-07,3.86339,3.95588
2017-01-08,3.95912,3.99458
2017-01-09,3.99698,4.30196
2017-01-10,4.30092,4.59151
2017-01-11,4.59716,3.84679
2017-01-12,3.83671,3.9628
2017-01-13,3.94848,3.89087
2017-01-14,3.89258,3.90053
2017-01-15,3.88878,3.92584
2017-01-16,3.92204,3.90254
2017-01-17,3.9057,3.93905
2017-01-18,3.94225,3.8382
2017-01-19,3.8419,3.86061
2017-01-20,3.85918,3.89001
2017-01-21,3.89257,3.90451
2017-01-22,3.90248,3.84294
2017-01-23,3.85613,3.83576
2017-01-24,3.83527,3.7861
2017-01-25,3.79133,3.71453
2017-01-26,3.71444,3.83432
2017-01-27,3.8401,3.85588
2017-01-28,3.85353,3.85295
2017-01-29,3.85244,3.8521
2017-01-30,3.85623,4.02125
2017-01-31,4.0165,4.07864
2017-02-01,4.07604,4.07533
2017-02-02,4.07515,4.08527
2017-02-03,4.08163,4.08256
2017-02-04,4.08451,4.058
2017-02-05,4.06511,4.04292
2017-02-06,4.05798,4.04401
2017-02-07,4.05348,4.04037
2017-02-08,4.04974,4.02317
2017-02-09,4.02965,3.79859
2017-02-10,3.80109,3.77721
2017-02-11,3.77722,3.7931
2017-02-12,3.79587,3.76437
2017-02-13,3.76823,3.71789
2017-02-14,3.71529,3.7708
2017-02-15,3.76918,3.80928
2017-02-16,3.79676,3.78681
2017-02-17,3.77838,3.83036
2017-02-18,3.828,3.79103
2017-02-19,3.79258,3.76226
2017-02-20,3.76865,3.76766
2017-02-21,3.76362,3.78328
2017-02-22,3.78758,3.80522
2017-02-23,3.80004,3.84295
2017-02-24,3.83092,3.84672
2017-02-25,3.85222,3.82611
2017-02-26,3.81588,3.82672
2017-02-27,3.81343,3.80274
2017-02-28,3.80369,3.77099
2017-03-01,3.77306,3.7989
2017-03-02,3.79529,3.92423
2017-03-03,3.92129,3.92082
2017-03-04,3.91191,3.884
2017-03-05,3.8631,3.90156
2017-03-06,3.87224,3.9214
2017-03-07,3.89404,3.82148
2017-03-08,3.80758,3.776
2017-03-09,3.76639,3.83842
2017-03-10,3.82828,3.75217
2017-03-11,3.7588,3.798
2017-03-12,3.7866,3.84257
2017-03-13,3.84744,4.17054
2017-03-14,4.17381,4.05519
2017-03-15,4.04686,4.16087
2017-03-16,4.14731,4.2371
2017-03-17,4.23317,4.0551
2017-03-18,4.04052,3.96762
2017-03-19,3.9565,3.95641
2017-03-20,3.95048,4.03331
2017-03-21,4.03637,4.00922
2017-03-22,3.98735,3.93649
2017-03-23,3.93174,3.98003
2017-03-24,3.97307,4.08396
2017-03-25,4.07347,4.07062
2017-03-26,4.06615,4.06074
2017-03-27,4.06639,4.07528
2017-03-28,4.06968,4.15568
2017-03-29,4.14237,4.1859
2017-03-30,4.17891,6.98063
2017-03-31,7.01873,6.66706
2017-04-01,6.65316,6.88352
2017-04-02,6.86292,7.7445
2017-04-03,7.74462,8.07058
2017-04-04,8.11843,8.28936
2017-04-05,8.24728,11.094
2017-04-06,11.1231,10.2517
2017-04-07,10.2235,9.37156
2017-04-08,9.33604,9.91621
2017-04-09,9.88879,8.70985
2017-04-10,8.721,8.91704
2017-04-11,8.91162,8.85383
2017-04-12,8.83101,10.7856
2017-04-13,10.7644,10.1495
2017-04-14,10.1309,10.39
2017-04-15,10.3421,10.7946
2017-04-16,10.7455,10.7149
2017-04-17,10.5957,10.4216
2017-04-18,10.4189,10.3201
2017-04-19,10.3138,9.65808
2017-04-20,9.63475,10.3349
2017-04-21,10.2915,11.2278
2017-04-22,11.1766,13.0646
2017-04-23,13.0653,13.9391
2017-04-24,13.964,14.9655
2017-04-25,14.9787,15.2128
2017-04-26,15.2059,14.8481
2017-04-27,14.8436,14.622
2017-04-28,14.5931,14.3415
2017-04-29,14.397,15.7421
2017-04-30,15.7031,15.7056
2017-05-01,15.7081,15.9177
2017-05-02,15.9227,15.895
2017-05-03,15.8752,21.042601
2017-05-04,21.0445,23.3936
2017-05-05,23.471201,26.266899
2017-05-06,26.466801,28.1598
2017-05-07,28.2015,30.2911
2017-05-08,30.3724,28.9582
2017-05-09,28.964399,33.583
2017-05-10,33.2981,31.962099
2017-05-11,32.657101,30.717699
2017-05-12,30.931299,27.454901
2017-05-13,27.218901,28.912001
2017-05-14,29.09,28.893
2017-05-15,28.894501,25.365299
2017-05-16,25.337601,23.3277
2017-05-17,23.242399,25.4044
2017-05-18,25.1654,28.357599
2017-05-19,28.2871,27.6975
2017-05-20,27.681299,27.506001
2017-05-21,27.4762,26.298201
2017-05-22,26.1415,25.381001
2017-05-23,25.303499,32.112099
2017-05-24,32.1217,34.4534
2017-05-25,34.469002,29.9002
2017-05-26,30.3251,23.748301
2017-05-27,23.403099,23.7353
2017-05-28,24.007401,24.2206
2017-05-29,24.3249,25.2125
2017-05-30,25.318899,24.142
2017-05-31,24.293501,25.2976
2017-06-01,25.343901,28.8034
2017-06-02,28.897301,28.9447
2017-06-03,29.036301,27.660999
2017-06-04,27.650299,27.939301
2017-06-05,28.09,30.8433
2017-06-06,30.8407,30.551001
2017-06-07,30.568701,28.394699
2017-06-08,28.3813,30.211901
2017-06-09,30.1873,29.681601
2017-06-10,29.6845,30.4417
2017-06-11,30.5009,33.216301
2017-06-12,33.230499,29.5035
2017-06-13,29.4916,30.6429
2017-06-14,30.739,30.224701
2017-06-15,30.215401,30.2201
2017-06-16,30.2791,35.7005
2017-06-17,36.183899,47.645901
2017-06-18,47.4422,46.041599
2017-06-19,46.161999,50.3209
2017-06-20,50.409,47.2164
2017-06-21,47.2952,47.787498
2017-06-22,47.7188,47.712898
2017-06-23,47.747799,47.335499
2017-06-24,47.2467,44.491798
2017-06-25,44.4907,43.9244
2017-06-26,44.036999,41.131802
2017-06-27,41.131302,40.5415
2017-06-28,40.816002,42.849499
2017-06-29,42.830101,41.0653
2017-06-30,41.042999,40.354301
2017-07-01,40.404099,38.988201
2017-07-02,38.9492,41.5676
2017-07-03,41.4785,46.425201
2017-07-04,46.562599,55.3344
2017-07-05,55.274899,53.1945
2017-07-06,53.195499,51.130299
2017-07-07,51.101501,46.5755
2017-07-08,46.639301,52.1385
2017-07-09,52.363701,49.580502
2017-07-10,49.908798,46.576401
2017-07-11,46.2742,45.330799
2017-07-12,45.255901,48.751202
2017-07-13,48.7234,46.327801
2017-07-14,46.3592,42.8027
2017-07-15,42.805302,38.923901
2017-07-16,38.921001,40.912899
2017-07-17,41.189201,42.669701
2017-07-18,42.623001,44.302399
2017-07-19,44.347401,40.864399
2017-07-20,40.955399,45.015701
2017-07-21,45.068501,45.763
2017-07-22,45.772999,46.5583
2017-07-23,46.628201,44.055901
2017-07-24,44.159599,44.405499
2017-07-25,44.482899,42.241299
2017-07-26,42.287998,42.229698
2017-07-27,42.353199,42.139801
2017-07-28,42.216202,40.614601
2017-07-29,40.558899,41.115501
2017-07-30,41.184502,40.422001
2017-07-31,40.340302,43.022701
2017-08-01,43.019299,43.036301
2017-08-02,43.074902,42.132198
2017-08-03,42.193001,42.8615
2017-08-04,42.893501,43.449699
2017-08-05,43.486,46.859001
2017-08-06,46.845001,45.103001
2017-08-07,45.1717,45.795502
2017-08-08,45.898102,48.631901
2017-08-09,48.5867,48.011902
2017-08-10,48.0494,46.499802
2017-08-11,46.4049,47.0994
2017-08-12,47.050598,46.433899
2017-08-13,46.568699,45.812801
2017-08-14,45.832298,45.804501
2017-08-15,45.813499,43.306499
2017-08-16,43.371899,44.151199
2017-08-17,44.178799,43.9146
2017-08-18,43.897202,47.281399
2017-08-19,47.054298,45.48
2017-08-20,45.376202,46.230999
2017-08-21,46.1898,47.936001
2017-08-22,47.895199,46.7271
2017-08-23,46.7136,53.2481
2017-08-24,52.824402,50.1856
2017-08-25,50.172298,51.1768
2017-08-26,51.165798,51.749599
2017-08-27,51.804798,61.158798
2017-08-28,61.3634,62.355499
2017-08-29,62.3946,63.167
2017-08-30,63.163799,64.169296
2017-08-31,64.158203,71.055099
2017-09-01,70.856102,86.039703
2017-09-02,85.829903,79.0243
2017-09-03,78.979897,76.843002
2017-09-04,76.732101,65.205803
2017-09-05,65.251297,71.2948
2017-09-06,71.777298,80.114304
2017-09-07,79.877998,78.484299
2017-09-08,78.452797,67.7948
2017-09-09,67.2127,66.009102
2017-09-10,65.802803,61.613499
2017-09-11,61.646599,66.039902
2017-09-12,66.2388,64.233704
2017-09-13,64.321602,61.730099
2017-09-14,61.6422,41.5849
2017-09-15,41.685001,48.212601
2017-09-16,48.1334,48.258301
2017-09-17,48.2304,48.4902
2017-09-18,48.530201,55.525398
2017-09-19,55.683601,52.8353
2017-09-20,52.7449,51.733799
2017-09-21,51.663601,46.605801
2017-09-22,46.652699,48.090302
2017-09-23,48.157101,49.271599
2017-09-24,49.250099,47.618301
2017-09-25,47.6199,51.580101
2017-09-26,51.687901,51.546799
2017-09-27,51.576199,56.2831
2017-09-28,56.2122,54.085201
2017-09-29,54.109299,52.623001
2017-09-30,52.626499,55.142399
2017-10-01,55.1362,54.543301
2017-10-02,54.546902,53.375999
2017-10-03,53.3904,52.349602
2017-10-04,52.284302,51.399502
2017-10-05,51.401402,51.669498
2017-10-06,51.636002,52.120098
2017-10-07,52.137501,52.584
2017-10-08,52.4935,53.142601
2017-10-09,53.0825,50.164001
2017-10-10,50.154202,50.717098
2017-10-11,50.7533,50.887501
2017-10-12,50.8867,60.107601
2017-10-13,60.551899,59.428902
2017-10-14,59.405602,63.950199
2017-10-15,64.126602,65.4674
2017-10-16,65.7183,64.621902
2017-10-17,64.673203,59.479
2017-10-18,59.586899,60.730801
2017-10-19,60.8218,59.7397
2017-10-20,59.809799,60.330601
2017-10-21,60.303799,58.201801
2017-10-22,58.2719,56.807899
2017-10-23,56.770699,54.9202
2017-10-24,54.959499,55.9632
2017-10-25,55.951698,56.494301
2017-10-26,56.468601,55.737999
2017-10-27,55.6731,55.332401
2017-10-28,55.3843,54.693901
2017-10-29,54.6698,57.1064
2017-10-30,56.840199,56.390499
2017-10-31,56.365002,55.754101
2017-11-01,55.7407,53.180801
2017-11-02,53.5592,54.737301
2017-11-03,54.578201,56.1814
2017-11-04,56.2159,55.037201
2017-11-05,55.0257,54.746399
2017-11-06,54.759201,55.173698
2017-11-07,54.987701,61.2952
